,error,X1,X2,X3,y
873,0.273989832,0.368883677,0.411731834,0.424281831,2.219199439
874,0.270862617,0.411083029,0.400524797,0.439672189,2.44561213
875,0.196892197,0.421699351,0.381309269,0.63399322,2.712614963
876,0.241945976,0.366455947,0.400445656,0.517794979,2.283431686
877,0.063105671,0.37980366,0.408967197,0.277805359,2.174013803
878,0.054752036,0.35313585,0.414456147,0.321421838,2.064746044
879,0.284699042,0.408025192,0.433657074,0.441280451,2.470277253
880,0.128174848,0.393073897,0.412470083,0.62308573,2.579448562
881,0.102329844,0.436608405,0.387009665,0.362460826,2.502929053
882,0.241876148,0.419847003,0.412675928,0.549564467,2.625952411
883,0.097550226,0.402477661,0.371381995,0.340800434,2.291776035
884,0.268333407,0.353941787,0.479695492,0.659951563,2.511348208
885,0.179508529,0.405902841,0.499337267,0.516934778,2.62653521
886,0.017604579,0.434321049,0.467024141,0.413152568,2.627846314
887,0.052907331,0.407538342,0.493136701,0.658040812,2.830314545
888,0.285593398,0.498721541,0.510785144,0.535140962,3.180403757
889,0.198331034,0.494047707,0.480308436,0.489845368,3.05094837
890,0.175089987,0.488743803,0.494401417,0.609360997,3.208906857
891,0.306363023,0.518966069,0.493362851,0.62379526,3.400400091
892,0.234569346,0.510546075,0.504157052,0.512311979,3.205101434
893,0.037551725,0.454961103,0.394513479,0.507616252,2.743468384
894,0.286105242,0.533890234,0.417047506,0.537124058,3.237530794
895,0.090845315,0.510946768,0.413563415,0.486203943,3.046182797
896,0.196694526,0.517125354,0.450487679,0.395205881,3.034425431
897,0.258555513,0.570024463,0.425318572,0.391957643,3.281288946
898,0.068531138,0.472303753,0.40277551,0.467351064,2.803634917
899,0.237918451,0.449347014,0.425107276,0.43510203,2.676049053
900,0.185994428,0.491164758,0.769389775,0.587317181,3.694265438
901,0.249243255,0.497646898,0.805487614,0.555854073,3.754415552
902,0.070539354,0.502166436,0.701934295,0.548646358,3.555475866
903,0.007799969,0.513767996,0.681846266,0.595067975,3.661388852
904,0.221454291,0.497884854,0.720886935,0.423957237,3.389636555
905,0.069546581,0.50495906,0.688338342,0.497593728,3.467718866
906,0.038558254,0.587694455,0.723784958,0.468844142,3.964255053
907,0.209676233,0.506272861,0.688269728,0.627050782,3.688625859
908,0.047658756,0.495025308,0.709979139,0.396701574,3.320474292
909,0.102331333,0.529989691,0.716969436,0.471789339,3.627554013
910,0.167373487,0.408207153,0.589901649,0.418908887,2.664280058
911,0.303043191,0.395638282,0.599756977,0.464597425,2.658669245
912,0.330724089,0.38275956,0.609541139,0.769458219,3.099949262
913,0.262839099,0.420297873,0.607337641,0.668747645,3.110840663
914,0.026180044,0.422018232,0.487067438,0.553524064,2.744474696
915,0.122699643,0.431375269,0.539863928,0.664264965,3.050828247
916,0.010539622,0.428790001,0.500367225,0.53134262,2.772330394
917,0.070392126,0.424331539,0.4949135,0.562795693,2.781238934
918,0.21053546,0.384564385,0.508182228,0.396891646,2.398718762
919,0.218781355,0.414063881,0.401228873,0.293609124,2.354172119
920,0.042003854,0.422645042,0.354514774,0.503818567,2.517770003
921,0.102977932,0.296004901,0.413205967,0.611897174,2.029552587
922,0.168404458,0.30569173,0.38554935,0.491045663,1.911259295
923,0.300398619,0.308788394,0.401488411,0.418685499,1.88234249
924,0.226036264,0.282199168,0.398829219,0.687003331,2.04895146
925,0.252119598,0.395627771,0.379954889,0.534788266,2.436232709
926,0.202372655,0.411057792,0.407731166,0.542991059,2.563640532
927,0.185936574,0.427752684,0.40540251,0.495603435,2.59673328
928,0.042748374,0.39483388,0.421241295,0.409379274,2.356398267
929,0.000535567,0.408362761,0.42576524,0.522521724,2.547451629
930,0.325592034,0.412583431,0.375007652,0.495064155,2.47807701
931,0.14548417,0.382731199,0.39342743,0.561743422,2.414873687
932,0.191442552,0.437859825,0.487425728,0.46139541,2.722053302
933,0.024929295,0.393340333,0.482566564,0.695296858,2.799657495
934,0.008275027,0.3939839,0.498464363,0.559789728,2.613675248
935,0.16376651,0.425511613,0.518180535,0.554997566,2.811765623
936,0.30191639,0.396750248,0.478653621,0.520708197,2.551814962
937,0.104503222,0.403751941,0.491353905,0.491301933,2.573711599
938,0.310951668,0.379414355,0.471690722,0.613890897,2.570647566
939,0.158556187,0.531169995,0.457095184,0.478360593,3.206536048
940,0.191981086,0.535223094,0.490674706,0.386216979,3.177343573
941,0.223886281,0.47672215,0.519440727,0.482194022,3.004355222
942,0.038168426,0.516630778,0.513665398,0.446730454,3.173261685
943,0.216749565,0.510549742,0.437385471,0.558500959,3.167698627
944,0.159429074,0.499340673,0.412397492,0.560061841,3.073112775
945,0.148009389,0.527784747,0.399277201,0.548696398,3.19479704
946,0.128911085,0.476707749,0.378776529,0.370662732,2.711794033
947,0.117609001,0.496846329,0.398728172,0.504595982,2.971622187
948,0.257053516,0.478244418,0.417134254,0.381072914,2.772603267
949,0.074852225,0.505168424,0.402847082,0.493061545,3.008677527
950,0.257558566,0.520704586,0.811756278,0.526247434,3.853082258
951,0.112079008,0.503062955,0.820253824,0.285268917,3.446772163
952,0.178412001,0.486122817,0.823828384,0.557723698,3.729506794
953,0.036172475,0.502293016,0.809578529,0.459891961,3.63817603
954,0.188354891,0.496449386,0.683277225,0.431265796,3.321907448
955,0.298763196,0.501036851,0.714530198,0.518757096,3.526776087
956,0.187114325,0.539317205,0.711490096,0.596382404,3.872607029
957,0.07023276,0.521917373,0.713679383,0.252203716,3.322849496
958,0.162531387,0.549931055,0.716091743,0.499092118,3.779849024
959,0.262805562,0.400882032,0.697837089,0.395305322,2.774333264
960,0.162155321,0.415801383,0.598226052,0.468828013,2.773165161
961,0.073907644,0.383327147,0.588945036,0.399274597,2.507423794
962,0.11069424,0.387059953,0.579739211,0.589416487,2.740690405
963,0.021929977,0.39156208,0.588283589,0.471443398,2.625864004
964,0.304348745,0.391682108,0.496252147,0.511143745,2.536927373
965,0.26665629,0.428558104,0.498607025,0.356928631,2.589410005
966,0.005837577,0.434957045,0.46260635,0.440041642,2.651083031
967,0.00385453,0.423456442,0.507079906,0.40497101,2.614743915
968,0.278791812,0.393973562,0.478180389,0.666946465,2.746486473
969,0.128103497,0.279108549,0.405337134,0.57533915,1.880466665
970,0.201455837,0.290415739,0.37078551,0.421205961,1.755001177
971,0.041440189,0.320808398,0.364050105,0.47136882,1.951409872
972,0.096356972,0.290302742,0.419109329,0.428032777,1.809743391
973,0.311565392,0.313003362,0.392306096,0.569644866,2.043664896
974,0.080999413,0.32284988,0.423380469,0.736271669,2.393909823
975,0.1069343,0.32430137,0.412529633,0.481883695,2.032523257
976,0.065447179,0.399512558,0.412909782,0.775813134,2.890968728
977,0.136547444,0.4322349,0.433755814,0.548273808,2.719717571
978,0.23531735,0.386738738,0.397935835,0.415666725,2.291804922
979,0.233620322,0.390571772,0.41876935,0.545503291,2.468998617
980,0.224382661,0.409066776,0.389886114,0.428082555,2.412342499
981,0.002021249,0.410388455,0.513805317,0.601610897,2.787393695
982,0.221047598,0.373084376,0.514203146,0.468311292,2.41221743
983,0.232348582,0.378064195,0.449837001,0.524429999,2.415283367
984,0.109982683,0.424062486,0.527981099,0.461931695,2.704494089
985,0.248107757,0.416133137,0.491330144,0.461540556,2.609120232
986,0.000807044,0.377704915,0.487438085,0.531224442,2.471636769
987,0.152821026,0.416106503,0.479703445,0.555006576,2.703175063
988,0.091234132,0.376674795,0.458916786,0.464544555,2.354832632
989,0.027783029,0.406527413,0.484853325,0.452925031,2.539181981
990,0.097251092,0.466881157,0.53598487,0.618090706,3.167162106
991,0.168100212,0.509472754,0.495948149,0.565065066,3.2593051
992,0.316346885,0.507874167,0.493193202,0.52764649,3.193842736
993,0.01053073,0.498844977,0.389474051,0.516617041,2.984540607
994,0.136725908,0.51370988,0.406980242,0.552176357,3.133426956
995,0.247226937,0.482387149,0.410310913,0.524317961,2.931985846
996,0.035621649,0.490982054,0.379842945,0.512818158,2.925330255
997,0.082060054,0.471784718,0.386944746,0.549879966,2.875682175
998,0.299484348,0.485965727,0.37657647,0.484472785,2.862671156
999,0.128986874,0.482979937,0.39549449,0.57650382,2.983163255
1000,0.299879644,0.471644955,0.791202736,0.426068506,3.379561844
1001,0.226986685,0.4834475,0.799948991,0.513045078,3.589020451
1002,0.083269127,0.489073409,0.795339769,0.597626881,3.756308798
1003,0.229492524,0.491235961,0.771408396,0.517538063,3.582106451
1004,0.077665075,0.507740115,0.815905023,0.613300612,3.943228309
1005,0.283240436,0.500497521,0.671302315,0.514206386,3.434626204
1006,0.120110902,0.519380855,0.705575163,0.463904201,3.534582804
1007,0.304080384,0.555491302,0.703374419,0.561384581,3.887800456
1008,0.042260413,0.511702855,0.69462722,0.491859538,3.509670561
1009,0.057259977,0.405678894,0.702850599,0.549077034,3.001050735
1010,0.164943553,0.424630977,0.59328113,0.327270225,2.675085386
1011,0.055026821,0.397745522,0.589835779,0.483938784,2.677039216
1012,0.194022142,0.408657278,0.600809959,0.411840368,2.676346779
1013,0.134392449,0.423128267,0.602366052,0.512073417,2.87379427
1014,0.004604512,0.407629788,0.489773767,0.480795016,2.581147672
1015,0.16826101,0.423735653,0.505289346,0.416540983,2.624638551
1016,0.001671429,0.398347933,0.46623762,0.652885911,2.729930543
1017,0.203783569,0.383901207,0.511509121,0.595238736,2.625818981
1018,0.042348463,0.3879409,0.507089585,0.48026427,2.496575045
1019,0.148842814,0.320008049,0.40444831,0.529609048,2.049257587
1020,0.206590722,0.321111193,0.407592518,0.522361844,2.050956337
1021,0.054272956,0.297632086,0.410487407,0.298538249,1.756214944
1022,0.25891612,0.28417384,0.4069597,0.486017052,1.813701856
1023,0.092619483,0.258962749,0.410567512,0.388241356,1.604456528
1024,0.292958293,0.337983201,0.418611486,0.606678155,2.260114642
1025,0.167870425,0.313609049,0.391261685,0.482050068,1.951444197
1026,0.306237704,0.320217412,0.413083067,0.427332068,1.962812828
1027,0.281134214,0.403643196,0.40696053,0.499805971,2.472890492
1028,0.281020809,0.384707709,0.415302802,0.242124753,2.187578013
1029,0.205060079,0.404312534,0.401220566,0.61462289,2.614127763
1030,0.040193261,0.406248936,0.514786491,0.493730053,2.623115048
1031,0.024807759,0.406486471,0.497785785,0.571590318,2.698285264
1032,0.110858633,0.421243464,0.530825732,0.487580385,2.721960669
1033,0.015920823,0.41373644,0.52238694,0.37505333,2.556448131
1034,0.078008176,0.385401445,0.489767607,0.350787262,2.342471707
1035,0.151021431,0.401877226,0.4991441,0.42909464,2.509684994
1036,0.266678644,0.396335062,0.534430642,0.515032544,2.622089988
1037,0.217999983,0.421049735,0.481259266,0.612485815,2.814847403
1038,0.326949842,0.389270673,0.497161967,0.626269811,2.681559808
1039,0.022880443,0.36997498,0.503964329,0.647684186,2.617081959
1040,0.151423362,0.409282306,0.509931695,0.481836989,2.619433016
1041,0.156863306,0.466678249,0.493076464,0.459308429,2.884794439
1042,0.021078952,0.488484125,0.493478731,0.522202846,3.080105219
1043,0.123976734,0.508925183,0.418371684,0.463272486,3.016368817
1044,0.250248052,0.492371746,0.421016558,0.604971425,3.111344531
1045,0.207617817,0.489196284,0.390536565,0.470528059,2.882461433
1046,0.313959741,0.488450554,0.385183075,0.485980213,2.888263446
1047,0.259578801,0.474472635,0.397886183,0.477511331,2.819852333
1048,0.080950619,0.518354319,0.395427656,0.47905739,3.054462726
1049,0.31039124,0.509498876,0.412764699,0.475636164,3.025527701
1050,0.285199743,0.480537794,0.824844773,0.51569983,3.629021284
1051,0.202350123,0.501773035,0.807059403,0.526920137,3.733270548
1052,0.304781052,0.491944072,0.810450248,0.643396973,3.895930212
1053,0.113239405,0.543385294,0.798813549,0.502520764,3.918181556
1054,0.11436627,0.502021162,0.796422421,0.493375748,3.659015706
1055,0.294234286,0.499627365,0.679421412,0.441366497,3.345380773
1056,0.020905419,0.503375119,0.685865535,0.696398648,3.805880318
1057,0.325192898,0.492443602,0.684438492,0.354777363,3.214482359
1058,0.141686306,0.39848566,0.714377036,0.32506799,2.722186085
1059,0.277241038,0.377232525,0.733087689,0.356178528,2.665764551
1060,0.037530474,0.401764735,0.598617269,0.370084614,2.59586722
1061,0.105864978,0.416852794,0.606287726,0.536832336,2.877908132
1062,0.032274697,0.400465536,0.609977129,0.450510992,2.685932538
1063,0.031912159,0.39712884,0.644777866,0.462586216,2.737269221
1064,0.309089749,0.399670015,0.475919651,0.612549039,2.687714893
1065,0.249016441,0.420353438,0.494005351,0.359411928,2.541504904
1066,0.056748618,0.432121217,0.511343547,0.414892865,2.676847786
1067,0.292883286,0.42765981,0.48277424,0.334646548,2.547030872
1068,0.026574317,0.292837578,0.40722897,0.557847393,1.936670699
1069,0.279260786,0.259130137,0.44739538,0.320286721,1.602933471
1070,0.093481486,0.307433777,0.408101335,0.40612462,1.872608794
1071,0.299509385,0.263243685,0.403655269,0.402161107,1.629665986
1072,0.137036831,0.274569974,0.386785245,0.408463841,1.677359317
1073,0.212064666,0.285745254,0.396598415,0.569772703,1.90012837
1074,0.081248272,0.273913256,0.423651928,0.515370454,1.805544257
1075,0.002828276,0.302827056,0.374148505,0.4138177,1.81875962
1076,0.111730367,0.301888595,0.393240057,0.419515251,1.83751773
1077,0.074679639,0.323634018,0.400196677,0.400090492,1.946008162
1078,0.269869559,0.414351003,0.378893882,0.484830543,2.481512177
1079,0.123368079,0.383110342,0.468537553,0.417034153,2.357325259
1080,0.176301421,0.421696356,0.544571491,0.473488135,2.728658914
1081,0.257807428,0.378308809,0.500344243,0.56255866,2.532890029
1082,0.055159271,0.43742973,0.453273628,0.384401011,2.601840817
1083,0.06144412,0.397025585,0.511139732,0.574693163,2.669448291
1084,0.067479463,0.412231936,0.495731714,0.410760998,2.544098408
1085,0.306576764,0.382927661,0.516817272,0.583209469,2.610945894
1086,0.308197727,0.406899153,0.520232094,0.63376621,2.828009278
1087,0.2992298,0.434941848,0.544591724,0.54240103,2.887815591
1088,0.131053638,0.385977657,0.505622281,0.588690664,2.61933332
1089,0.226753099,0.417476764,0.507998539,0.437422835,2.614677426
1090,0.249707702,0.370596542,0.474608219,0.410136878,2.291502166
1091,0.066201516,0.485411946,0.462874823,0.529303857,3.027457203
1092,0.309571192,0.536793901,0.390446149,0.329657654,3.010428282
1093,0.129567953,0.534275773,0.394176235,0.264256957,2.956511696
1094,0.070420339,0.479668718,0.380881382,0.403255817,2.756336926
1095,0.333185702,0.47987798,0.41105091,0.550356996,2.95217248
1096,0.044753822,0.485570819,0.431902592,0.599094817,3.080701305
1097,0.258608937,0.509437287,0.408789939,0.523975465,3.076392018
1098,0.229940337,0.494130384,0.404730949,0.590132094,3.076016908
1099,0.212294202,0.502850874,0.423454062,0.591856804,3.152945044
1100,0.268620792,0.466500645,0.796828492,0.441058671,3.381140773
1101,0.216497613,0.494370274,0.763738403,0.396722195,3.417167683
1102,0.052490831,0.507740365,0.820326707,0.315513928,3.505878134
1103,0.155521345,0.517396358,0.801847183,0.411332741,3.640837526
1104,0.307395731,0.489414937,0.801814994,0.619233161,3.813425986
1105,0.111563745,0.496962973,0.673421002,0.525807848,3.435622142
1106,0.030748696,0.462395695,0.665881665,0.755198891,3.651138656
1107,0.135246732,0.518075804,0.717595709,0.590154522,3.749665312
1108,0.007988067,0.375663026,0.689452517,0.551433106,2.806983193
1109,0.106904518,0.416377461,0.728220591,0.613403662,3.214980224
1110,0.153994499,0.34514834,0.579496011,0.516144852,2.405531578
1111,0.066306237,0.394339363,0.614897423,0.520920635,2.743775652
1112,0.212293931,0.407353399,0.608425691,0.694255419,3.085707853
1113,0.111983607,0.394774394,0.533157696,0.460634731,2.549774622
1114,0.217931019,0.368818607,0.509669424,0.362446627,2.287731904
1115,0.308998497,0.39848533,0.521823235,0.409759393,2.50393571
1116,0.298727121,0.436009734,0.547392293,0.64399396,3.054171438
1117,0.197209785,0.376487855,0.49747346,0.478240868,2.418441718
1118,0.140837426,0.303181595,0.3782495,0.575288181,1.981322145
1119,0.255801081,0.299364264,0.40957456,0.439247814,1.857034611
1120,0.161831878,0.277247198,0.381765923,0.475863421,1.740472706
1121,0.118758632,0.284201605,0.426901271,0.390441551,1.757514874
1122,0.193922871,0.322095488,0.387420049,0.413350495,1.934357149
1123,0.183091162,0.3261764,0.43625535,0.444713555,2.035713895
1124,0.219319094,0.27863198,0.420524346,0.574667569,1.894449817
1125,0.230369085,0.292733492,0.356144104,0.575718249,1.90137213
1126,0.172494787,0.322382688,0.406210962,0.529718549,2.064299722
1127,0.288985107,0.276976486,0.374145895,0.657222594,1.944964769
1128,0.044687873,0.400055681,0.492143923,0.304103221,2.390353847
1129,0.120589596,0.422971001,0.512156852,0.486059507,2.702580781
1130,0.235875031,0.391163036,0.468191407,0.626721061,2.650735778
1131,0.317837868,0.394123558,0.476668963,0.333868023,2.360491857
1132,0.143176083,0.403617102,0.50158223,0.529056671,2.631965759
1133,0.069351238,0.391574897,0.492484322,0.80502408,3.032611163
1134,0.330422152,0.369171092,0.518347951,0.313484703,2.265323322
1135,0.063156112,0.393824161,0.531310227,0.44084497,2.521574341
1136,0.160691469,0.393198192,0.482474171,0.428947468,2.440446381
1137,0.194012515,0.427908108,0.470684295,0.49172506,2.678056509
1138,0.013817763,0.388387306,0.489775333,0.546950685,2.553524145
1139,0.094048978,0.400195117,0.472412335,0.412460221,2.450275223
1140,0.243269133,0.376662409,0.511783648,0.545363917,2.517696903
1141,0.110140938,0.484235904,0.453136401,0.549600111,3.033716396
1142,0.282850113,0.495055784,0.434552723,0.506872518,3.012425327
1143,0.328559734,0.532190576,0.403913585,0.401689685,3.061607171
1144,0.04547954,0.513230641,0.370030761,0.614159538,3.168003451
1145,0.192912302,0.481166367,0.421346935,0.466332009,2.873862629
1146,0.010059947,0.497014433,0.425086382,0.515784643,3.020930586
1147,0.280176191,0.517727299,0.413102008,0.442822122,3.035539831
1148,0.161021552,0.498074032,0.388783138,0.433349676,2.89073214
1149,0.327538234,0.503930618,0.395691616,0.382577899,2.884794205
1150,0.260187364,0.49764573,0.808146527,0.34342487,3.458064027
1151,0.168751701,0.519571271,0.827645189,0.546719718,3.916470332
1152,0.032762095,0.511625924,0.775382548,0.457772735,3.618478895
1153,0.310287653,0.472189793,0.778821885,0.495400273,3.453462965
1154,0.300541796,0.472834676,0.829002373,0.461343053,3.511284864
1155,0.088851388,0.486007635,0.689123531,0.544754129,3.431486389
1156,0.151662398,0.525540805,0.707974815,0.49140675,3.613272635
1157,0.137170747,0.487670375,0.71154145,0.466132014,3.369417294
1158,0.214113945,0.391279708,0.689352207,0.466176745,2.784398159
1159,0.006119888,0.421851297,0.714110267,0.571103538,3.149568647
1160,0.170995736,0.39478103,0.612748544,0.538042928,2.765430862
1161,0.020429374,0.398489022,0.603911993,0.467032612,2.683808651
1162,0.117537157,0.409916259,0.623684784,0.500715655,2.820125974
1163,0.235976202,0.379907002,0.495713503,0.404466587,2.363777243
1164,0.148687929,0.430151235,0.51346495,0.49504624,2.754403128
1165,0.225178883,0.35262808,0.480037084,0.640626587,2.473374269
1166,0.184998925,0.390609598,0.495422823,0.245313206,2.30819887
1167,0.28911871,0.43337258,0.501306321,0.334607846,2.601023155
1168,0.136254483,0.283736408,0.395693136,0.778897616,2.222695514
1169,0.177142671,0.311260407,0.410338591,0.434698712,1.917863067
1170,0.26300585,0.324916553,0.409028038,0.476089557,2.026342351
1171,0.108910824,0.269867272,0.406764066,0.398982599,1.665900739
1172,0.011437546,0.294599025,0.414905308,0.473422184,1.866982421
1173,0.212547724,0.282527927,0.414371027,0.441432828,1.773720189
1174,0.299842565,0.27413513,0.417070561,0.506839126,1.790720906
1175,0.261547321,0.291228146,0.4312013,0.597569541,2.005544135
1176,0.281223019,0.268929556,0.401354905,0.499552216,1.738237533
1177,0.11353688,0.282501631,0.472303429,0.436241373,1.835010575
1178,0.202156027,0.379008549,0.486691927,0.648157428,2.643326692
1179,0.32790698,0.443323024,0.494176763,0.440798872,2.739614998
1180,0.064883801,0.415140035,0.489653346,0.467863314,2.608083576
1181,0.096147384,0.388678547,0.513894863,0.631141706,2.711017931
1182,0.272034842,0.398396439,0.507453269,0.599685339,2.707625218
1183,0.026976076,0.425928951,0.47775294,0.498973905,2.685195845
1184,0.115471964,0.385335592,0.468742143,0.434158239,2.385071061
1185,0.065514369,0.343925481,0.502100469,0.374506627,2.153602255
1186,0.074232366,0.390301574,0.478832471,0.656669115,2.709402093
1187,0.195198988,0.382951742,0.488969215,0.561968406,2.541782978
1188,0.124681206,0.413272357,0.468670418,0.564394831,2.684430542
1189,0.245992828,0.388056703,0.53262436,0.497243444,2.552465141
1190,0.242269287,0.400274147,0.506656628,0.482341574,2.565929314
1191,0.321184774,0.517808082,0.371683993,0.614199402,3.195309371
1192,0.194832002,0.543824437,0.409431166,0.483449497,3.215037981
1193,0.113826833,0.505575643,0.418410018,0.608572426,3.185808568
1194,0.023549119,0.502611862,0.404468292,0.459101186,2.96008233
1195,0.265510064,0.508745381,0.389720169,0.492674209,3.010557868
1196,0.072048712,0.508968896,0.360705207,0.490712358,2.97329312
1197,0.010100771,0.495632446,0.391350323,0.444080961,2.891166719
1198,0.054470304,0.487410227,0.389274392,0.501893597,2.905466159
1199,0.229188062,0.478295378,0.287526382,0.468588487,2.705921665
1200,0.251155528,0.500247079,0.835680089,0.444175535,3.658600922
1201,0.077363055,0.492741541,0.76598533,0.590287758,3.701708794
1202,0.17409881,0.520251373,0.802241102,0.552825687,3.875262593
1203,0.02708257,0.5135554,0.786387324,0.732265798,4.170288754
1204,0.102891795,0.497374602,0.807640592,0.496041363,3.659730354
1205,0.198809931,0.480929903,0.704016779,0.416950067,3.255118986
1206,0.333201088,0.453330595,0.734420606,0.664001546,3.54092274
1207,0.131969043,0.534065644,0.714832942,0.514786373,3.710792957
1208,0.063329628,0.404769824,0.713340388,0.578757512,3.060783736
1209,0.22849226,0.429483012,0.627413268,0.628142204,3.127426501
1210,0.092782775,0.367898011,0.577298736,0.444912447,2.449820301
1211,0.19902063,0.424222052,0.628269302,0.44223483,2.838055057
1212,0.303581182,0.394571214,0.609906426,0.528928242,2.747392344
1213,0.175158926,0.377510743,0.524531383,0.532711304,2.524831381
1214,0.121190001,0.397841673,0.519786729,0.574165124,2.686135547
1215,0.151770041,0.414823079,0.464732572,0.434514974,2.539662755
1216,0.253375024,0.403645849,0.516923382,0.473130435,2.588791507
1217,0.017863145,0.400013023,0.49599953,0.419848059,2.486689248
1218,0.03693443,0.285287258,0.518903983,0.496560682,1.965154251
1219,0.284040394,0.281674041,0.405439434,0.335382538,1.687078209
1220,0.258762044,0.343112995,0.380914839,0.522257746,2.139623401
1221,0.128994272,0.272770366,0.39165007,0.574044698,1.829056016
1222,0.33243976,0.266861889,0.376916248,0.46241452,1.668275642
1223,0.302015034,0.273648539,0.402115231,0.599473981,1.87730188
1224,0.006802318,0.291840247,0.372244042,0.384086428,1.737879276
1225,0.096709254,0.316015265,0.402519122,0.356749986,1.878260493
1226,0.157445495,0.309555977,0.482101917,0.52127877,2.077438746
1227,0.01104649,0.296919166,0.482561532,0.400393094,1.896388391
1228,0.314341611,0.390005557,0.460254828,0.601872061,2.595964839
1229,0.123942251,0.4104806,0.512762298,0.51763984,2.671934895
1230,0.0364232,0.352011298,0.508164853,0.439546147,2.26046051
1231,0.176139605,0.408592051,0.469429632,0.536227144,2.623213272
1232,0.217202043,0.405610734,0.517350803,0.594225656,2.754917293
1233,0.219211675,0.439882682,0.508404858,0.568743517,2.896245801
1234,0.308497272,0.391604466,0.487289069,0.551402466,2.573566233
1235,0.257035058,0.440602634,0.518797439,0.469592697,2.790399565
1236,0.184643417,0.397419637,0.482535376,0.505574925,2.543073794
1237,0.195999857,0.416936495,0.484413082,0.479162009,2.622904515
1238,0.035879994,0.384440677,0.511239641,0.379003206,2.386990253
1239,0.179980619,0.417396826,0.483766857,0.530107586,2.684063745
1240,0.228538066,0.404343581,0.529289608,0.354611353,2.498241687
1241,0.180910263,0.452399252,0.413080071,0.576490342,2.839688552
1242,0.030385188,0.469488001,0.362175292,0.479588296,2.752014086
1243,0.131762171,0.475973035,0.38595277,0.527966328,2.869972622
1244,0.080377994,0.477257103,0.392343494,0.535123357,2.893857582
1245,0.022782818,0.514441302,0.385515125,0.326529936,2.885161664
1246,0.19094998,0.471573496,0.374072938,0.474874261,2.772423211
1247,0.20640407,0.483987524,0.395282907,0.528549529,2.926079959
1248,0.253368913,0.462709351,0.283668582,0.535527013,2.688180354
1249,0.260023983,0.499080268,0.316479141,0.516611229,2.896633225
1250,0.245910092,0.522118515,0.821681892,0.67350716,4.169154355
1251,0.087362081,0.480043033,0.81492083,0.520794657,3.613031419
1252,0.175025142,0.46722819,0.782002288,0.461382723,3.383038974
1253,0.062087921,0.556536726,0.826548967,0.450301858,3.971457411
1254,0.223425567,0.478048621,0.795068589,0.616735111,3.725779028
1255,0.254860886,0.485238344,0.710055685,0.593923488,3.54914262
1256,0.249131132,0.47849956,0.732869087,0.631746063,3.624805009
1257,0.052092404,0.479179467,0.67659498,0.530548,3.347035759
1258,0.094956124,0.397042241,0.709758975,0.625188697,3.085692545
1259,0.139153554,0.426482781,0.595857464,0.499756181,2.866276276
1260,0.182922166,0.411208503,0.597998799,0.385620975,2.660638366
1261,0.102796573,0.381829034,0.612841493,0.51049924,2.65667514
1262,0.027180091,0.414732548,0.619145044,0.414913815,2.74151499
1263,0.036175155,0.392290334,0.497175304,0.501850584,2.530786965
1264,0.131085501,0.400596728,0.484398142,0.497336367,2.553652661
1265,0.253957032,0.417787861,0.475511088,0.808590174,3.164994476
1266,0.190916788,0.408779531,0.500395219,0.545870141,2.680265171
1267,0.115156031,0.37292989,0.502993688,0.399808836,2.33155377
1268,0.219454476,0.307118269,0.492420647,0.741286159,2.409621465
1269,0.259912949,0.316193973,0.43489215,0.290156841,1.874328735
1270,0.247421482,0.284493045,0.416496079,0.660707253,2.040930157
1271,0.209132854,0.312769233,0.390663085,0.480740696,1.945049477
1272,0.237397041,0.298624799,0.407389325,0.569312849,1.982135379
1273,0.139080918,0.317638812,0.373561254,0.546096942,2.020197176
1274,0.176352073,0.283284148,0.493916899,0.544300563,1.973946607
1275,0.224550718,0.285632455,0.498965713,0.63242611,2.110343716
1276,0.010808154,0.287028253,0.471040979,0.579005664,2.00769663
1277,0.029585898,0.380782421,0.489575439,0.440693908,2.393493706
1278,0.09374315,0.417014585,0.50409366,0.495089261,2.668686134
1279,0.067178088,0.38404765,0.498012523,0.230423507,2.268630907
1280,0.277374142,0.400319217,0.469391007,0.4173114,2.451429116
1281,0.133838177,0.424738597,0.504124078,0.475770148,2.6892728
1282,0.035369107,0.393479926,0.489553725,0.466816595,2.488635448
1283,0.084424084,0.409377091,0.486113334,0.527928672,2.64044941
1284,0.158181564,0.375669863,0.48874817,0.319578742,2.267217247
1285,0.315921014,0.395011321,0.49234981,0.553295678,2.602062763
1286,0.316352677,0.409276934,0.499790967,0.406064942,2.529254753
1287,0.210654183,0.444936101,0.480232593,0.421129716,2.709959252
1288,0.256053746,0.392519497,0.492221811,0.444812952,2.464771494
1289,0.024626613,0.371395454,0.526442018,0.697267091,2.745773533
1290,0.273076846,0.468567735,0.493640298,0.476348132,2.914968778
1291,0.161088539,0.479598271,0.418879482,0.494513852,2.893071354
1292,0.081523121,0.495488709,0.375053959,0.574403589,3.021116026
1293,0.206367115,0.506929413,0.437591908,0.620297461,3.240003888
1294,0.160323375,0.50295055,0.436029576,0.57597113,3.148571235
1295,0.076009475,0.486837264,0.400120055,0.515767876,2.932421454
1296,0.293129485,0.490431727,0.404667452,0.380505697,2.822037398
1297,0.029085776,0.504092895,0.31222863,0.512049382,2.913392953
1298,0.206029724,0.521500653,0.264151934,0.459322561,2.900734436
1299,0.197062933,0.488539354,0.302378494,0.385841681,2.705567239
